id,Week,item_id,Maincategory,Subcategory,search_volume
2024-04-2884,2024-04-28,84,"Meat, chicken & fish",Vis,47
2024-05-0584,2024-05-05,84,"Meat, chicken & fish",Vis,42
2024-05-1284,2024-05-12,84,"Meat, chicken & fish",Vis,61
2024-05-1984,2024-05-19,84,"Meat, chicken & fish",Vis,39
2024-05-2684,2024-05-26,84,"Meat, chicken & fish",Vis,50
2024-06-0284,2024-06-02,84,"Meat, chicken & fish",Vis,45
2024-06-0984,2024-06-09,84,"Meat, chicken & fish",Vis,26
2024-06-1684,2024-06-16,84,"Meat, chicken & fish",Vis,62
2024-06-2384,2024-06-23,84,"Meat, chicken & fish",Vis,81
2024-06-3084,2024-06-30,84,"Meat, chicken & fish",Vis,48
2024-07-0784,2024-07-07,84,"Meat, chicken & fish",Vis,62
2024-07-1484,2024-07-14,84,"Meat, chicken & fish",Vis,42
2024-07-2184,2024-07-21,84,"Meat, chicken & fish",Vis,37
2024-07-2884,2024-07-28,84,"Meat, chicken & fish",Vis,99
2024-08-0484,2024-08-04,84,"Meat, chicken & fish",Vis,50
2024-08-1184,2024-08-11,84,"Meat, chicken & fish",Vis,60
2024-08-1884,2024-08-18,84,"Meat, chicken & fish",Vis,31
2024-08-2584,2024-08-25,84,"Meat, chicken & fish",Vis,100
2024-09-0184,2024-09-01,84,"Meat, chicken & fish",Vis,72
2024-09-0884,2024-09-08,84,"Meat, chicken & fish",Vis,68
2024-09-1584,2024-09-15,84,"Meat, chicken & fish",Vis,68
2024-09-2284,2024-09-22,84,"Meat, chicken & fish",Vis,39
2024-09-2984,2024-09-29,84,"Meat, chicken & fish",Vis,43
2024-10-0684,2024-10-06,84,"Meat, chicken & fish",Vis,55
2024-10-1384,2024-10-13,84,"Meat, chicken & fish",Vis,62
2024-10-2084,2024-10-20,84,"Meat, chicken & fish",Vis,52
2024-10-2784,2024-10-27,84,"Meat, chicken & fish",Vis,63
2024-11-0384,2024-11-03,84,"Meat, chicken & fish",Vis,37
2024-11-1084,2024-11-10,84,"Meat, chicken & fish",Vis,56
2024-11-1784,2024-11-17,84,"Meat, chicken & fish",Vis,43
2024-11-2484,2024-11-24,84,"Meat, chicken & fish",Vis,58
2024-12-0184,2024-12-01,84,"Meat, chicken & fish",Vis,37
2024-12-0884,2024-12-08,84,"Meat, chicken & fish",Vis,47
2024-12-1584,2024-12-15,84,"Meat, chicken & fish",Vis,64
2024-12-2284,2024-12-22,84,"Meat, chicken & fish",Vis,39
2024-12-2984,2024-12-29,84,"Meat, chicken & fish",Vis,54
2025-01-0584,2025-01-05,84,"Meat, chicken & fish",Vis,27
2025-01-1284,2025-01-12,84,"Meat, chicken & fish",Vis,77
2025-01-1984,2025-01-19,84,"Meat, chicken & fish",Vis,59
2025-01-2684,2025-01-26,84,"Meat, chicken & fish",Vis,54
2025-02-0284,2025-02-02,84,"Meat, chicken & fish",Vis,44
2025-02-0984,2025-02-09,84,"Meat, chicken & fish",Vis,71
2025-02-1684,2025-02-16,84,"Meat, chicken & fish",Vis,32
2025-02-2384,2025-02-23,84,"Meat, chicken & fish",Vis,48
2025-03-0284,2025-03-02,84,"Meat, chicken & fish",Vis,64
2025-03-0984,2025-03-09,84,"Meat, chicken & fish",Vis,86
2025-03-1684,2025-03-16,84,"Meat, chicken & fish",Vis,40
2025-03-2384,2025-03-23,84,"Meat, chicken & fish",Vis,66
2025-03-3084,2025-03-30,84,"Meat, chicken & fish",Vis,72
2025-04-0684,2025-04-06,84,"Meat, chicken & fish",Vis,80
2025-04-1384,2025-04-13,84,"Meat, chicken & fish",Vis,62
2025-04-2084,2025-04-20,84,"Meat, chicken & fish",Vis,43
2025-04-2784,2025-04-27,84,"Meat, chicken & fish",Vis,52
2025-05-0484,2025-05-04,84,"Meat, chicken & fish",Vis,38
2025-05-1184,2025-05-11,84,"Meat, chicken & fish",Vis,85
2025-05-1884,2025-05-18,84,"Meat, chicken & fish",Vis,69
2025-05-2584,2025-05-25,84,"Meat, chicken & fish",Vis,34
2025-06-0184,2025-06-01,84,"Meat, chicken & fish",Vis,48
2025-06-0884,2025-06-08,84,"Meat, chicken & fish",Vis,39
2025-06-1584,2025-06-15,84,"Meat, chicken & fish",Vis,53
2025-06-2284,2025-06-22,84,"Meat, chicken & fish",Vis,62
2025-06-2984,2025-06-29,84,"Meat, chicken & fish",Vis,62
2020-12-2785,2020-12-27,85,"Meat, chicken & fish",Vis,91
2021-01-0385,2021-01-03,85,"Meat, chicken & fish",Vis,65
2021-01-1085,2021-01-10,85,"Meat, chicken & fish",Vis,53
2021-01-1785,2021-01-17,85,"Meat, chicken & fish",Vis,57
2021-01-2485,2021-01-24,85,"Meat, chicken & fish",Vis,82
2021-01-3185,2021-01-31,85,"Meat, chicken & fish",Vis,40
2021-02-0785,2021-02-07,85,"Meat, chicken & fish",Vis,76
2021-02-1485,2021-02-14,85,"Meat, chicken & fish",Vis,52
2021-02-2185,2021-02-21,85,"Meat, chicken & fish",Vis,61
2021-02-2885,2021-02-28,85,"Meat, chicken & fish",Vis,56
2021-03-0785,2021-03-07,85,"Meat, chicken & fish",Vis,73
2021-03-1485,2021-03-14,85,"Meat, chicken & fish",Vis,45
2021-03-2185,2021-03-21,85,"Meat, chicken & fish",Vis,50
2021-03-2885,2021-03-28,85,"Meat, chicken & fish",Vis,52
2021-04-0485,2021-04-04,85,"Meat, chicken & fish",Vis,45
2021-04-1185,2021-04-11,85,"Meat, chicken & fish",Vis,44
2021-04-1885,2021-04-18,85,"Meat, chicken & fish",Vis,87
2021-04-2585,2021-04-25,85,"Meat, chicken & fish",Vis,48
2021-05-0285,2021-05-02,85,"Meat, chicken & fish",Vis,39
2021-05-0985,2021-05-09,85,"Meat, chicken & fish",Vis,51
2021-05-1685,2021-05-16,85,"Meat, chicken & fish",Vis,52
2021-05-2385,2021-05-23,85,"Meat, chicken & fish",Vis,62
2021-05-3085,2021-05-30,85,"Meat, chicken & fish",Vis,64
2021-06-0685,2021-06-06,85,"Meat, chicken & fish",Vis,52
2021-06-1385,2021-06-13,85,"Meat, chicken & fish",Vis,44
2021-06-2085,2021-06-20,85,"Meat, chicken & fish",Vis,43
2021-06-2785,2021-06-27,85,"Meat, chicken & fish",Vis,52
2021-07-0485,2021-07-04,85,"Meat, chicken & fish",Vis,76
2021-07-1185,2021-07-11,85,"Meat, chicken & fish",Vis,47
2021-07-1885,2021-07-18,85,"Meat, chicken & fish",Vis,40
2021-07-2585,2021-07-25,85,"Meat, chicken & fish",Vis,52
2021-08-0185,2021-08-01,85,"Meat, chicken & fish",Vis,68
2021-08-0885,2021-08-08,85,"Meat, chicken & fish",Vis,61
2021-08-1585,2021-08-15,85,"Meat, chicken & fish",Vis,58
2021-08-2285,2021-08-22,85,"Meat, chicken & fish",Vis,59
2021-08-2985,2021-08-29,85,"Meat, chicken & fish",Vis,52
2021-09-0585,2021-09-05,85,"Meat, chicken & fish",Vis,50
2021-09-1285,2021-09-12,85,"Meat, chicken & fish",Vis,48
2021-09-1985,2021-09-19,85,"Meat, chicken & fish",Vis,44
2021-09-2685,2021-09-26,85,"Meat, chicken & fish",Vis,48
2021-10-0385,2021-10-03,85,"Meat, chicken & fish",Vis,36
2021-10-1085,2021-10-10,85,"Meat, chicken & fish",Vis,55
2021-10-1785,2021-10-17,85,"Meat, chicken & fish",Vis,43
2021-10-2485,2021-10-24,85,"Meat, chicken & fish",Vis,44
2021-10-3185,2021-10-31,85,"Meat, chicken & fish",Vis,51
2021-11-0785,2021-11-07,85,"Meat, chicken & fish",Vis,39
2021-11-1485,2021-11-14,85,"Meat, chicken & fish",Vis,53
2021-11-2185,2021-11-21,85,"Meat, chicken & fish",Vis,52
2021-11-2885,2021-11-28,85,"Meat, chicken & fish",Vis,53
2021-12-0585,2021-12-05,85,"Meat, chicken & fish",Vis,57
2021-12-1285,2021-12-12,85,"Meat, chicken & fish",Vis,64
2021-12-1985,2021-12-19,85,"Meat, chicken & fish",Vis,100
2021-12-2685,2021-12-26,85,"Meat, chicken & fish",Vis,63
2022-01-0285,2022-01-02,85,"Meat, chicken & fish",Vis,67
2022-01-0985,2022-01-09,85,"Meat, chicken & fish",Vis,40
2022-01-1685,2022-01-16,85,"Meat, chicken & fish",Vis,36
2022-01-2385,2022-01-23,85,"Meat, chicken & fish",Vis,37
2022-01-3085,2022-01-30,85,"Meat, chicken & fish",Vis,52
2022-02-0685,2022-02-06,85,"Meat, chicken & fish",Vis,47
2022-02-1385,2022-02-13,85,"Meat, chicken & fish",Vis,44
2022-02-2085,2022-02-20,85,"Meat, chicken & fish",Vis,48
2022-02-2785,2022-02-27,85,"Meat, chicken & fish",Vis,63
2022-03-0685,2022-03-06,85,"Meat, chicken & fish",Vis,44
2022-03-1385,2022-03-13,85,"Meat, chicken & fish",Vis,59
2022-03-2085,2022-03-20,85,"Meat, chicken & fish",Vis,39
2022-03-2785,2022-03-27,85,"Meat, chicken & fish",Vis,44
2022-04-0385,2022-04-03,85,"Meat, chicken & fish",Vis,44
2022-04-1085,2022-04-10,85,"Meat, chicken & fish",Vis,40
2022-04-1785,2022-04-17,85,"Meat, chicken & fish",Vis,50
2022-04-2485,2022-04-24,85,"Meat, chicken & fish",Vis,46
2022-05-0185,2022-05-01,85,"Meat, chicken & fish",Vis,48
2022-05-0885,2022-05-08,85,"Meat, chicken & fish",Vis,40
2022-05-1585,2022-05-15,85,"Meat, chicken & fish",Vis,48
2022-05-2285,2022-05-22,85,"Meat, chicken & fish",Vis,48
2022-05-2985,2022-05-29,85,"Meat, chicken & fish",Vis,44
2022-06-0585,2022-06-05,85,"Meat, chicken & fish",Vis,49
2022-06-1285,2022-06-12,85,"Meat, chicken & fish",Vis,52
2022-06-1985,2022-06-19,85,"Meat, chicken & fish",Vis,44
2022-06-2685,2022-06-26,85,"Meat, chicken & fish",Vis,56
2022-07-0385,2022-07-03,85,"Meat, chicken & fish",Vis,55
2022-07-1085,2022-07-10,85,"Meat, chicken & fish",Vis,52
2022-07-1785,2022-07-17,85,"Meat, chicken & fish",Vis,49
2022-07-2485,2022-07-24,85,"Meat, chicken & fish",Vis,52
2022-07-3185,2022-07-31,85,"Meat, chicken & fish",Vis,53
2022-08-0785,2022-08-07,85,"Meat, chicken & fish",Vis,44
2022-08-1485,2022-08-14,85,"Meat, chicken & fish",Vis,81
2022-08-2185,2022-08-21,85,"Meat, chicken & fish",Vis,57
2022-08-2885,2022-08-28,85,"Meat, chicken & fish",Vis,46
2022-09-0485,2022-09-04,85,"Meat, chicken & fish",Vis,48
2022-09-1185,2022-09-11,85,"Meat, chicken & fish",Vis,50
2022-09-1885,2022-09-18,85,"Meat, chicken & fish",Vis,62
2022-09-2585,2022-09-25,85,"Meat, chicken & fish",Vis,52
2022-10-0285,2022-10-02,85,"Meat, chicken & fish",Vis,55
2022-10-0985,2022-10-09,85,"Meat, chicken & fish",Vis,44
2022-10-1685,2022-10-16,85,"Meat, chicken & fish",Vis,45
2022-10-2385,2022-10-23,85,"Meat, chicken & fish",Vis,52
2022-10-3085,2022-10-30,85,"Meat, chicken & fish",Vis,48
2022-11-0685,2022-11-06,85,"Meat, chicken & fish",Vis,46
2022-11-1385,2022-11-13,85,"Meat, chicken & fish",Vis,45
2022-11-2085,2022-11-20,85,"Meat, chicken & fish",Vis,45
2022-11-2785,2022-11-27,85,"Meat, chicken & fish",Vis,26
2022-12-0485,2022-12-04,85,"Meat, chicken & fish",Vis,48
2022-12-1185,2022-12-11,85,"Meat, chicken & fish",Vis,70
2022-12-1885,2022-12-18,85,"Meat, chicken & fish",Vis,84
2022-12-2585,2022-12-25,85,"Meat, chicken & fish",Vis,87
2023-01-0185,2023-01-01,85,"Meat, chicken & fish",Vis,57
2023-01-0885,2023-01-08,85,"Meat, chicken & fish",Vis,52
2023-01-1585,2023-01-15,85,"Meat, chicken & fish",Vis,55
2023-01-2285,2023-01-22,85,"Meat, chicken & fish",Vis,48
2023-01-2985,2023-01-29,85,"Meat, chicken & fish",Vis,55
2023-02-0585,2023-02-05,85,"Meat, chicken & fish",Vis,48
2023-02-1285,2023-02-12,85,"Meat, chicken & fish",Vis,66
2023-02-1985,2023-02-19,85,"Meat, chicken & fish",Vis,48
2023-02-2685,2023-02-26,85,"Meat, chicken & fish",Vis,61
2023-03-0585,2023-03-05,85,"Meat, chicken & fish",Vis,48
2023-03-1285,2023-03-12,85,"Meat, chicken & fish",Vis,48
2023-03-1985,2023-03-19,85,"Meat, chicken & fish",Vis,58
2023-03-2685,2023-03-26,85,"Meat, chicken & fish",Vis,60
2023-04-0285,2023-04-02,85,"Meat, chicken & fish",Vis,48
2023-04-0985,2023-04-09,85,"Meat, chicken & fish",Vis,59
2023-04-1685,2023-04-16,85,"Meat, chicken & fish",Vis,44
2023-04-2385,2023-04-23,85,"Meat, chicken & fish",Vis,56
2023-04-3085,2023-04-30,85,"Meat, chicken & fish",Vis,50
2023-05-0785,2023-05-07,85,"Meat, chicken & fish",Vis,45
2023-05-1485,2023-05-14,85,"Meat, chicken & fish",Vis,44
2023-05-2185,2023-05-21,85,"Meat, chicken & fish",Vis,24
2023-05-2885,2023-05-28,85,"Meat, chicken & fish",Vis,52
2023-06-0485,2023-06-04,85,"Meat, chicken & fish",Vis,32
2023-06-1185,2023-06-11,85,"Meat, chicken & fish",Vis,37
2023-06-1885,2023-06-18,85,"Meat, chicken & fish",Vis,41
2023-06-2585,2023-06-25,85,"Meat, chicken & fish",Vis,49
2023-07-0285,2023-07-02,85,"Meat, chicken & fish",Vis,45
2023-07-0985,2023-07-09,85,"Meat, chicken & fish",Vis,49
2023-07-1685,2023-07-16,85,"Meat, chicken & fish",Vis,47
2023-07-2385,2023-07-23,85,"Meat, chicken & fish",Vis,48
2023-07-3085,2023-07-30,85,"Meat, chicken & fish",Vis,53
2023-08-0685,2023-08-06,85,"Meat, chicken & fish",Vis,72
2023-08-1385,2023-08-13,85,"Meat, chicken & fish",Vis,48
2023-08-2085,2023-08-20,85,"Meat, chicken & fish",Vis,51
2023-08-2785,2023-08-27,85,"Meat, chicken & fish",Vis,64
2023-09-0385,2023-09-03,85,"Meat, chicken & fish",Vis,68
2023-09-1085,2023-09-10,85,"Meat, chicken & fish",Vis,44
2023-09-1785,2023-09-17,85,"Meat, chicken & fish",Vis,48
2023-09-2485,2023-09-24,85,"Meat, chicken & fish",Vis,48
2023-10-0185,2023-10-01,85,"Meat, chicken & fish",Vis,37
2023-10-0885,2023-10-08,85,"Meat, chicken & fish",Vis,47
2023-10-1585,2023-10-15,85,"Meat, chicken & fish",Vis,70
2023-10-2285,2023-10-22,85,"Meat, chicken & fish",Vis,56
2023-10-2985,2023-10-29,85,"Meat, chicken & fish",Vis,58
2023-11-0585,2023-11-05,85,"Meat, chicken & fish",Vis,52
2023-11-1285,2023-11-12,85,"Meat, chicken & fish",Vis,41
2023-11-1985,2023-11-19,85,"Meat, chicken & fish",Vis,56
2023-11-2685,2023-11-26,85,"Meat, chicken & fish",Vis,45
2023-12-0385,2023-12-03,85,"Meat, chicken & fish",Vis,51
2023-12-1085,2023-12-10,85,"Meat, chicken & fish",Vis,87
2023-12-1785,2023-12-17,85,"Meat, chicken & fish",Vis,80
2023-12-2485,2023-12-24,85,"Meat, chicken & fish",Vis,90
2023-12-3185,2023-12-31,85,"Meat, chicken & fish",Vis,54
2024-01-0785,2024-01-07,85,"Meat, chicken & fish",Vis,48
2024-01-1485,2024-01-14,85,"Meat, chicken & fish",Vis,52
2024-01-2185,2024-01-21,85,"Meat, chicken & fish",Vis,40
2024-01-2885,2024-01-28,85,"Meat, chicken & fish",Vis,62
2024-02-0485,2024-02-04,85,"Meat, chicken & fish",Vis,36
2024-02-1185,2024-02-11,85,"Meat, chicken & fish",Vis,55
2024-02-1885,2024-02-18,85,"Meat, chicken & fish",Vis,52
2024-02-2585,2024-02-25,85,"Meat, chicken & fish",Vis,37
2024-03-0385,2024-03-03,85,"Meat, chicken & fish",Vis,48
2024-03-1085,2024-03-10,85,"Meat, chicken & fish",Vis,54
2024-03-1785,2024-03-17,85,"Meat, chicken & fish",Vis,54
2024-03-2485,2024-03-24,85,"Meat, chicken & fish",Vis,60
2024-03-3185,2024-03-31,85,"Meat, chicken & fish",Vis,51
2024-04-0785,2024-04-07,85,"Meat, chicken & fish",Vis,47
2024-04-1485,2024-04-14,85,"Meat, chicken & fish",Vis,47
2024-04-2185,2024-04-21,85,"Meat, chicken & fish",Vis,55
2024-04-2885,2024-04-28,85,"Meat, chicken & fish",Vis,40
2024-05-0585,2024-05-05,85,"Meat, chicken & fish",Vis,53
2024-05-1285,2024-05-12,85,"Meat, chicken & fish",Vis,53
2024-05-1985,2024-05-19,85,"Meat, chicken & fish",Vis,61
2024-05-2685,2024-05-26,85,"Meat, chicken & fish",Vis,53
2024-06-0285,2024-06-02,85,"Meat, chicken & fish",Vis,48
2024-06-0985,2024-06-09,85,"Meat, chicken & fish",Vis,60
2024-06-1685,2024-06-16,85,"Meat, chicken & fish",Vis,58
2024-06-2385,2024-06-23,85,"Meat, chicken & fish",Vis,32
2024-06-3085,2024-06-30,85,"Meat, chicken & fish",Vis,28
2024-07-0785,2024-07-07,85,"Meat, chicken & fish",Vis,58
2024-07-1485,2024-07-14,85,"Meat, chicken & fish",Vis,41
2024-07-2185,2024-07-21,85,"Meat, chicken & fish",Vis,54
2024-07-2885,2024-07-28,85,"Meat, chicken & fish",Vis,54
2024-08-0485,2024-08-04,85,"Meat, chicken & fish",Vis,40
2024-08-1185,2024-08-11,85,"Meat, chicken & fish",Vis,58
2024-08-1885,2024-08-18,85,"Meat, chicken & fish",Vis,45
2024-08-2585,2024-08-25,85,"Meat, chicken & fish",Vis,50
2024-09-0185,2024-09-01,85,"Meat, chicken & fish",Vis,44
2024-09-0885,2024-09-08,85,"Meat, chicken & fish",Vis,56
2024-09-1585,2024-09-15,85,"Meat, chicken & fish",Vis,48
2024-09-2285,2024-09-22,85,"Meat, chicken & fish",Vis,36
2024-09-2985,2024-09-29,85,"Meat, chicken & fish",Vis,50
2024-10-0685,2024-10-06,85,"Meat, chicken & fish",Vis,48
2024-10-1385,2024-10-13,85,"Meat, chicken & fish",Vis,45
2024-10-2085,2024-10-20,85,"Meat, chicken & fish",Vis,64
2024-10-2785,2024-10-27,85,"Meat, chicken & fish",Vis,56
2024-11-0385,2024-11-03,85,"Meat, chicken & fish",Vis,48
2024-11-1085,2024-11-10,85,"Meat, chicken & fish",Vis,42
2024-11-1785,2024-11-17,85,"Meat, chicken & fish",Vis,48
2024-11-2485,2024-11-24,85,"Meat, chicken & fish",Vis,44
2024-12-0185,2024-12-01,85,"Meat, chicken & fish",Vis,35
2024-12-0885,2024-12-08,85,"Meat, chicken & fish",Vis,47
2024-12-1585,2024-12-15,85,"Meat, chicken & fish",Vis,32
2024-12-2285,2024-12-22,85,"Meat, chicken & fish",Vis,83
2024-12-2985,2024-12-29,85,"Meat, chicken & fish",Vis,60
2025-01-0585,2025-01-05,85,"Meat, chicken & fish",Vis,62
2025-01-1285,2025-01-12,85,"Meat, chicken & fish",Vis,52
2025-01-1985,2025-01-19,85,"Meat, chicken & fish",Vis,43
2025-01-2685,2025-01-26,85,"Meat, chicken & fish",Vis,48
2025-02-0285,2025-02-02,85,"Meat, chicken & fish",Vis,43
2025-02-0985,2025-02-09,85,"Meat, chicken & fish",Vis,51
2025-02-1685,2025-02-16,85,"Meat, chicken & fish",Vis,44
2025-02-2385,2025-02-23,85,"Meat, chicken & fish",Vis,51
2025-03-0285,2025-03-02,85,"Meat, chicken & fish",Vis,60
2025-03-0985,2025-03-09,85,"Meat, chicken & fish",Vis,52
2025-03-1685,2025-03-16,85,"Meat, chicken & fish",Vis,48
2025-03-2385,2025-03-23,85,"Meat, chicken & fish",Vis,54
2025-03-3085,2025-03-30,85,"Meat, chicken & fish",Vis,44
2025-04-0685,2025-04-06,85,"Meat, chicken & fish",Vis,56
2025-04-1385,2025-04-13,85,"Meat, chicken & fish",Vis,50
2025-04-2085,2025-04-20,85,"Meat, chicken & fish",Vis,64
2025-04-2785,2025-04-27,85,"Meat, chicken & fish",Vis,45
2025-05-0485,2025-05-04,85,"Meat, chicken & fish",Vis,60
2025-05-1185,2025-05-11,85,"Meat, chicken & fish",Vis,40
2025-05-1885,2025-05-18,85,"Meat, chicken & fish",Vis,40
2025-05-2585,2025-05-25,85,"Meat, chicken & fish",Vis,55
2025-06-0185,2025-06-01,85,"Meat, chicken & fish",Vis,41
2025-06-0885,2025-06-08,85,"Meat, chicken & fish",Vis,34
2025-06-1585,2025-06-15,85,"Meat, chicken & fish",Vis,40
2025-06-2285,2025-06-22,85,"Meat, chicken & fish",Vis,40
2025-06-2985,2025-06-29,85,"Meat, chicken & fish",Vis,45
2020-12-2786,2020-12-27,86,"Meat, chicken & fish",Vis,11
2021-01-0386,2021-01-03,86,"Meat, chicken & fish",Vis,7
2021-01-1086,2021-01-10,86,"Meat, chicken & fish",Vis,9
2021-01-1786,2021-01-17,86,"Meat, chicken & fish",Vis,7
2021-01-2486,2021-01-24,86,"Meat, chicken & fish",Vis,7
2021-01-3186,2021-01-31,86,"Meat, chicken & fish",Vis,9
2021-02-0786,2021-02-07,86,"Meat, chicken & fish",Vis,7
2021-02-1486,2021-02-14,86,"Meat, chicken & fish",Vis,11
2021-02-2186,2021-02-21,86,"Meat, chicken & fish",Vis,10
2021-02-2886,2021-02-28,86,"Meat, chicken & fish",Vis,10
2021-03-0786,2021-03-07,86,"Meat, chicken & fish",Vis,14
2021-03-1486,2021-03-14,86,"Meat, chicken & fish",Vis,16
2021-03-2186,2021-03-21,86,"Meat, chicken & fish",Vis,12
2021-03-2886,2021-03-28,86,"Meat, chicken & fish",Vis,9
2021-04-0486,2021-04-04,86,"Meat, chicken & fish",Vis,15
2021-04-1186,2021-04-11,86,"Meat, chicken & fish",Vis,14
2021-04-1886,2021-04-18,86,"Meat, chicken & fish",Vis,11
2021-04-2586,2021-04-25,86,"Meat, chicken & fish",Vis,12
2021-05-0286,2021-05-02,86,"Meat, chicken & fish",Vis,12
2021-05-0986,2021-05-09,86,"Meat, chicken & fish",Vis,13
2021-05-1686,2021-05-16,86,"Meat, chicken & fish",Vis,12
2021-05-2386,2021-05-23,86,"Meat, chicken & fish",Vis,16
2021-05-3086,2021-05-30,86,"Meat, chicken & fish",Vis,27
2021-06-0686,2021-06-06,86,"Meat, chicken & fish",Vis,39
2021-06-1386,2021-06-13,86,"Meat, chicken & fish",Vis,70
2021-06-2086,2021-06-20,86,"Meat, chicken & fish",Vis,23
2021-06-2786,2021-06-27,86,"Meat, chicken & fish",Vis,15
2021-07-0486,2021-07-04,86,"Meat, chicken & fish",Vis,15
2021-07-1186,2021-07-11,86,"Meat, chicken & fish",Vis,15
2021-07-1886,2021-07-18,86,"Meat, chicken & fish",Vis,7
2021-07-2586,2021-07-25,86,"Meat, chicken & fish",Vis,8
2021-08-0186,2021-08-01,86,"Meat, chicken & fish",Vis,8
2021-08-0886,2021-08-08,86,"Meat, chicken & fish",Vis,10
2021-08-1586,2021-08-15,86,"Meat, chicken & fish",Vis,11
2021-08-2286,2021-08-22,86,"Meat, chicken & fish",Vis,11
2021-08-2986,2021-08-29,86,"Meat, chicken & fish",Vis,10
2021-09-0586,2021-09-05,86,"Meat, chicken & fish",Vis,10
2021-09-1286,2021-09-12,86,"Meat, chicken & fish",Vis,11
2021-09-1986,2021-09-19,86,"Meat, chicken & fish",Vis,11
2021-09-2686,2021-09-26,86,"Meat, chicken & fish",Vis,8
2021-10-0386,2021-10-03,86,"Meat, chicken & fish",Vis,7
2021-10-1086,2021-10-10,86,"Meat, chicken & fish",Vis,8
2021-10-1786,2021-10-17,86,"Meat, chicken & fish",Vis,7
2021-10-2486,2021-10-24,86,"Meat, chicken & fish",Vis,7
2021-10-3186,2021-10-31,86,"Meat, chicken & fish",Vis,9
2021-11-0786,2021-11-07,86,"Meat, chicken & fish",Vis,9
2021-11-1486,2021-11-14,86,"Meat, chicken & fish",Vis,6
2021-11-2186,2021-11-21,86,"Meat, chicken & fish",Vis,8
2021-11-2886,2021-11-28,86,"Meat, chicken & fish",Vis,9
2021-12-0586,2021-12-05,86,"Meat, chicken & fish",Vis,11
2021-12-1286,2021-12-12,86,"Meat, chicken & fish",Vis,11
2021-12-1986,2021-12-19,86,"Meat, chicken & fish",Vis,9
2021-12-2686,2021-12-26,86,"Meat, chicken & fish",Vis,9
2022-01-0286,2022-01-02,86,"Meat, chicken & fish",Vis,9
2022-01-0986,2022-01-09,86,"Meat, chicken & fish",Vis,9
2022-01-1686,2022-01-16,86,"Meat, chicken & fish",Vis,7
2022-01-2386,2022-01-23,86,"Meat, chicken & fish",Vis,9
2022-01-3086,2022-01-30,86,"Meat, chicken & fish",Vis,9
2022-02-0686,2022-02-06,86,"Meat, chicken & fish",Vis,8
2022-02-1386,2022-02-13,86,"Meat, chicken & fish",Vis,9
2022-02-2086,2022-02-20,86,"Meat, chicken & fish",Vis,11
2022-02-2786,2022-02-27,86,"Meat, chicken & fish",Vis,12
2022-03-0686,2022-03-06,86,"Meat, chicken & fish",Vis,8
2022-03-1386,2022-03-13,86,"Meat, chicken & fish",Vis,9
2022-03-2086,2022-03-20,86,"Meat, chicken & fish",Vis,7
2022-03-2786,2022-03-27,86,"Meat, chicken & fish",Vis,9
2022-04-0386,2022-04-03,86,"Meat, chicken & fish",Vis,11
2022-04-1086,2022-04-10,86,"Meat, chicken & fish",Vis,11
2022-04-1786,2022-04-17,86,"Meat, chicken & fish",Vis,11
2022-04-2486,2022-04-24,86,"Meat, chicken & fish",Vis,8
2022-05-0186,2022-05-01,86,"Meat, chicken & fish",Vis,12
2022-05-0886,2022-05-08,86,"Meat, chicken & fish",Vis,12
2022-05-1586,2022-05-15,86,"Meat, chicken & fish",Vis,11
2022-05-2286,2022-05-22,86,"Meat, chicken & fish",Vis,18
2022-05-2986,2022-05-29,86,"Meat, chicken & fish",Vis,23
2022-06-0586,2022-06-05,86,"Meat, chicken & fish",Vis,31
2022-06-1286,2022-06-12,86,"Meat, chicken & fish",Vis,100
2022-06-1986,2022-06-19,86,"Meat, chicken & fish",Vis,33
2022-06-2686,2022-06-26,86,"Meat, chicken & fish",Vis,17
2022-07-0386,2022-07-03,86,"Meat, chicken & fish",Vis,16
2022-07-1086,2022-07-10,86,"Meat, chicken & fish",Vis,12
2022-07-1786,2022-07-17,86,"Meat, chicken & fish",Vis,14
2022-07-2486,2022-07-24,86,"Meat, chicken & fish",Vis,11
2022-07-3186,2022-07-31,86,"Meat, chicken & fish",Vis,12
2022-08-0786,2022-08-07,86,"Meat, chicken & fish",Vis,14
2022-08-1486,2022-08-14,86,"Meat, chicken & fish",Vis,13
2022-08-2186,2022-08-21,86,"Meat, chicken & fish",Vis,6
2022-08-2886,2022-08-28,86,"Meat, chicken & fish",Vis,13
2022-09-0486,2022-09-04,86,"Meat, chicken & fish",Vis,10
2022-09-1186,2022-09-11,86,"Meat, chicken & fish",Vis,11
2022-09-1886,2022-09-18,86,"Meat, chicken & fish",Vis,10
2022-09-2586,2022-09-25,86,"Meat, chicken & fish",Vis,8
2022-10-0286,2022-10-02,86,"Meat, chicken & fish",Vis,10
2022-10-0986,2022-10-09,86,"Meat, chicken & fish",Vis,10
2022-10-1686,2022-10-16,86,"Meat, chicken & fish",Vis,11
2022-10-2386,2022-10-23,86,"Meat, chicken & fish",Vis,9
2022-10-3086,2022-10-30,86,"Meat, chicken & fish",Vis,10
2022-11-0686,2022-11-06,86,"Meat, chicken & fish",Vis,9
2022-11-1386,2022-11-13,86,"Meat, chicken & fish",Vis,8
2022-11-2086,2022-11-20,86,"Meat, chicken & fish",Vis,9
2022-11-2786,2022-11-27,86,"Meat, chicken & fish",Vis,7
